name,category,phone,addr_housenumber,addr_street,addr_city,addr_postcode,lat,lon,osm_type,osm_id,osm_link,maps_link
J'Adore,shop:clothes,,,,,,43.348320,-79.793255,node,6629362810,https://www.openstreetmap.org/node/6629362810,"https://www.google.com/maps/search/?api=1&query=43.3483203,-79.7932553"
J’Apparelle,shop:clothes,,,,,,43.665497,-79.737474,node,12610700352,https://www.openstreetmap.org/node/12610700352,"https://www.google.com/maps/search/?api=1&query=43.665497,-79.7374737"
Jack & Jones,shop:clothes,,,,,,43.716523,-79.722407,node,3852186210,https://www.openstreetmap.org/node/3852186210,"https://www.google.com/maps/search/?api=1&query=43.7165234,-79.7224072"
Joe Fresh,shop:clothes,,,,,,43.651517,-79.906343,node,2392212241,https://www.openstreetmap.org/node/2392212241,"https://www.google.com/maps/search/?api=1&query=43.6515175,-79.9063432"
Joe Fresh,shop:clothes,,,,,,43.366054,-79.822721,node,3415274306,https://www.openstreetmap.org/node/3415274306,"https://www.google.com/maps/search/?api=1&query=43.3660536,-79.8227213"
Jones New York,shop:clothes,,,,,,43.445840,-79.702727,node,3303289212,https://www.openstreetmap.org/node/3303289212,"https://www.google.com/maps/search/?api=1&query=43.44584,-79.7027274"
Julie's,shop:clothes,,,,,,43.327149,-79.820781,node,6632463413,https://www.openstreetmap.org/node/6632463413,"https://www.google.com/maps/search/?api=1&query=43.3271493,-79.8207809"
Jupe,shop:clothes,,,,,,43.334617,-79.891706,node,3437843257,https://www.openstreetmap.org/node/3437843257,"https://www.google.com/maps/search/?api=1&query=43.334617,-79.8917055"
Jus B' Gauze Fashions,shop:clothes,,,,,,43.353810,-79.769772,node,3422254796,https://www.openstreetmap.org/node/3422254796,"https://www.google.com/maps/search/?api=1&query=43.3538104,-79.769772"
Just Cozy,shop:clothes,,5100,Erin Mills Parkway,,,43.558305,-79.711921,node,6556389823,https://www.openstreetmap.org/node/6556389823,"https://www.google.com/maps/search/?api=1&query=43.5583051,-79.7119214"
Justice,shop:clothes,,,,,,43.324909,-79.819073,node,6632465349,https://www.openstreetmap.org/node/6632465349,"https://www.google.com/maps/search/?api=1&query=43.3249087,-79.8190729"
JV Clothing,shop:clothes,,280,Guelph Street,,,43.648772,-79.897960,node,6533216827,https://www.openstreetmap.org/node/6533216827,"https://www.google.com/maps/search/?api=1&query=43.6487716,-79.8979605"
Karl Lagerfeld,shop:clothes,,,,,,43.575520,-79.828622,node,6655491680,https://www.openstreetmap.org/node/6655491680,"https://www.google.com/maps/search/?api=1&query=43.5755202,-79.8286219"
Kate Spade New York,shop:clothes,,,,,,43.574624,-79.830848,node,6655586776,https://www.openstreetmap.org/node/6655586776,"https://www.google.com/maps/search/?api=1&query=43.5746235,-79.8308483"
Keekee & Rose,shop:clothes,,,,,,43.334339,-79.891473,node,3464174968,https://www.openstreetmap.org/node/3464174968,"https://www.google.com/maps/search/?api=1&query=43.3343385,-79.891473"
KHCustoms,shop:clothes,,587,Thompson Road South,Milton,,43.516889,-79.851272,node,3446671818,https://www.openstreetmap.org/node/3446671818,"https://www.google.com/maps/search/?api=1&query=43.5168888,-79.8512721"
Kit + Ace,shop:clothes,,,,,,43.574357,-79.830993,node,13869500733,https://www.openstreetmap.org/node/13869500733,"https://www.google.com/maps/search/?api=1&query=43.5743566,-79.8309932"
Knix,shop:clothes,,,,,,43.574524,-79.830018,node,6655621190,https://www.openstreetmap.org/node/6655621190,"https://www.google.com/maps/search/?api=1&query=43.5745242,-79.8300178"
Kohinoor Fashion Studio,shop:clothes,+1-905-875-2253,9121,Derry Road West,Milton,,43.517628,-79.851078,node,2271751983,https://www.openstreetmap.org/node/2271751983,"https://www.google.com/maps/search/?api=1&query=43.5176279,-79.8510778"
L&J Bridal Boutique,shop:clothes,,,,,,43.686929,-79.759034,node,13357880993,https://www.openstreetmap.org/node/13357880993,"https://www.google.com/maps/search/?api=1&query=43.6869292,-79.7590344"
La Bichette,shop:clothes,,,,,,43.348586,-79.793881,node,6629375216,https://www.openstreetmap.org/node/6629375216,"https://www.google.com/maps/search/?api=1&query=43.348586,-79.7938814"
La Canadienne,shop:clothes,,,,,,43.574727,-79.829631,node,6655621192,https://www.openstreetmap.org/node/6655621192,"https://www.google.com/maps/search/?api=1&query=43.574727,-79.8296307"
La Senza,shop:clothes,,,,,,43.326240,-79.820661,node,6632463441,https://www.openstreetmap.org/node/6632463441,"https://www.google.com/maps/search/?api=1&query=43.3262399,-79.8206605"
La Senza,shop:clothes,,,,,,43.715307,-79.722360,node,6660982626,https://www.openstreetmap.org/node/6660982626,"https://www.google.com/maps/search/?api=1&query=43.7153074,-79.7223596"
Lacoste,shop:clothes,,,,,,43.574255,-79.830506,node,6655621185,https://www.openstreetmap.org/node/6655621185,"https://www.google.com/maps/search/?api=1&query=43.5742547,-79.8305057"
Lana's Boutique,shop:clothes,,,,,,43.393918,-79.711295,node,4020068175,https://www.openstreetmap.org/node/4020068175,"https://www.google.com/maps/search/?api=1&query=43.3939175,-79.7112951"
Levi's,shop:clothes,+1-905-636-7192,13580,Steeles Avenue,Halton Hills,L7G 5G2,43.574876,-79.829782,node,6655586783,https://www.openstreetmap.org/node/6655586783,"https://www.google.com/maps/search/?api=1&query=43.5748762,-79.829782"
Limited,shop:clothes,,,,,,43.715159,-79.722663,node,6661106820,https://www.openstreetmap.org/node/6661106820,"https://www.google.com/maps/search/?api=1&query=43.7151587,-79.7226628"
M Boutique,shop:clothes,,,,,,43.325013,-79.819171,node,6632465348,https://www.openstreetmap.org/node/6632465348,"https://www.google.com/maps/search/?api=1&query=43.325013,-79.8191715"
Mackage,shop:clothes,,,,,,43.576437,-79.830226,node,6655590001,https://www.openstreetmap.org/node/6655590001,"https://www.google.com/maps/search/?api=1&query=43.5764374,-79.8302257"
Maje,shop:clothes,,,,,,43.575553,-79.830930,node,6655614297,https://www.openstreetmap.org/node/6655614297,"https://www.google.com/maps/search/?api=1&query=43.5755534,-79.8309297"
Marc Jacobs,shop:clothes,,,,,,43.574606,-79.830333,node,6655586779,https://www.openstreetmap.org/node/6655586779,"https://www.google.com/maps/search/?api=1&query=43.5746056,-79.8303334"
Marissa’s Apparel,shop:clothes,,,,,,43.686728,-79.758777,node,12810733879,https://www.openstreetmap.org/node/12810733879,"https://www.google.com/maps/search/?api=1&query=43.6867276,-79.7587772"
Maurices,shop:clothes,,280,Guelph Street,,,43.648834,-79.898884,node,6533178867,https://www.openstreetmap.org/node/6533178867,"https://www.google.com/maps/search/?api=1&query=43.6488341,-79.8988842"
Max Mara,shop:clothes,,,,,,43.576505,-79.830146,node,6655590000,https://www.openstreetmap.org/node/6655590000,"https://www.google.com/maps/search/?api=1&query=43.5765054,-79.8301456"
Mega Childrens Wear,shop:clothes,,,,,,43.666035,-79.738754,node,6566848328,https://www.openstreetmap.org/node/6566848328,"https://www.google.com/maps/search/?api=1&query=43.6660354,-79.7387544"
Mexx,shop:clothes,,,,,,43.539648,-79.872966,node,1738484565,https://www.openstreetmap.org/node/1738484565,"https://www.google.com/maps/search/?api=1&query=43.5396478,-79.8729656"
Mexx Kids,shop:clothes,,,,,,43.539669,-79.872813,node,1738484564,https://www.openstreetmap.org/node/1738484564,"https://www.google.com/maps/search/?api=1&query=43.5396692,-79.8728128"
Michael Kors,shop:clothes,,,,,,43.326523,-79.820706,node,6632427705,https://www.openstreetmap.org/node/6632427705,"https://www.google.com/maps/search/?api=1&query=43.3265225,-79.8207062"
Michael Kors Mens,shop:clothes,,,,,,43.574653,-79.830238,node,6655586780,https://www.openstreetmap.org/node/6655586780,"https://www.google.com/maps/search/?api=1&query=43.574653,-79.8302378"
Michael Kors Outlet,shop:clothes,,,,,,43.574804,-79.829455,node,6655621196,https://www.openstreetmap.org/node/6655621196,"https://www.google.com/maps/search/?api=1&query=43.574804,-79.8294547"
Millennium Wear,shop:clothes,,,,,,43.666672,-79.738571,node,6566641252,https://www.openstreetmap.org/node/6566641252,"https://www.google.com/maps/search/?api=1&query=43.6666716,-79.7385709"
Mirella's Ladies Boutique,shop:clothes,,453,Brant Street,Burlington,L7R 2G3,43.326881,-79.799271,node,7454474889,https://www.openstreetmap.org/node/7454474889,"https://www.google.com/maps/search/?api=1&query=43.3268815,-79.7992711"
Miss Fashion,shop:clothes,,,,,,43.583089,-79.729636,node,12865642496,https://www.openstreetmap.org/node/12865642496,"https://www.google.com/maps/search/?api=1&query=43.5830891,-79.7296361"
Moda,shop:clothes,,5100,Erin Mills Parkway,,,43.559030,-79.712020,node,6556571747,https://www.openstreetmap.org/node/6556571747,"https://www.google.com/maps/search/?api=1&query=43.5590304,-79.7120196"
Modella's Ladywear,shop:clothes,,,,,,43.326765,-79.799125,node,1715140835,https://www.openstreetmap.org/node/1715140835,"https://www.google.com/maps/search/?api=1&query=43.3267654,-79.7991253"
Monique's,shop:clothes,,,,,,43.714807,-79.722573,node,6661106812,https://www.openstreetmap.org/node/6661106812,"https://www.google.com/maps/search/?api=1&query=43.7148075,-79.7225733"
Moniques Collections,shop:clothes,,,,,,43.666128,-79.738647,node,6566848324,https://www.openstreetmap.org/node/6566848324,"https://www.google.com/maps/search/?api=1&query=43.6661279,-79.7386465"
Monsieur Dupont,shop:clothes,,5100,Erin Mills Parkway,,,43.558733,-79.711993,node,6556429851,https://www.openstreetmap.org/node/6556429851,"https://www.google.com/maps/search/?api=1&query=43.5587333,-79.7119934"
Moose Knuckles,shop:clothes,,,,,,43.574478,-79.831086,node,6655586774,https://www.openstreetmap.org/node/6655586774,"https://www.google.com/maps/search/?api=1&query=43.5744779,-79.8310859"
Mr. Big & Tall,shop:clothes,,,,,,43.539753,-79.872394,node,1738484567,https://www.openstreetmap.org/node/1738484567,"https://www.google.com/maps/search/?api=1&query=43.5397529,-79.8723943"
Nana Couture,shop:clothes,,,,,,43.580461,-79.711790,node,529512115,https://www.openstreetmap.org/node/529512115,"https://www.google.com/maps/search/?api=1&query=43.5804605,-79.7117899"
Nayha Clothing Co.,shop:clothes,,,,,,43.666272,-79.737718,node,13859313398,https://www.openstreetmap.org/node/13859313398,"https://www.google.com/maps/search/?api=1&query=43.6662719,-79.7377185"
Nike,shop:clothes,,13850,Steeles Avenue West,,,43.575694,-79.829959,node,6655571884,https://www.openstreetmap.org/node/6655571884,"https://www.google.com/maps/search/?api=1&query=43.5756945,-79.8299585"
Nubucks Canada,shop:clothes,,5100,Erin Mills Parkway,,,43.557602,-79.712309,node,6556571725,https://www.openstreetmap.org/node/6556571725,"https://www.google.com/maps/search/?api=1&query=43.5576021,-79.712309"
Oak + Fort,shop:clothes,,,,,,43.575085,-79.830935,node,6655614310,https://www.openstreetmap.org/node/6655614310,"https://www.google.com/maps/search/?api=1&query=43.5750852,-79.8309351"
Off The Bench,shop:clothes,,,,,,43.665768,-79.737960,node,13859313390,https://www.openstreetmap.org/node/13859313390,"https://www.google.com/maps/search/?api=1&query=43.6657675,-79.7379603"
Paisleys & Bia's,shop:clothes,+1-905-876-2417,537,Thompson Road South,Milton,,43.517048,-79.851524,node,3446671820,https://www.openstreetmap.org/node/3446671820,"https://www.google.com/maps/search/?api=1&query=43.5170483,-79.8515239"
Paparazzi,shop:clothes,,,,,,43.715911,-79.721283,node,6662840564,https://www.openstreetmap.org/node/6662840564,"https://www.google.com/maps/search/?api=1&query=43.7159108,-79.7212825"
Peggy's,shop:clothes,,,,,,43.412389,-79.706006,node,2796930372,https://www.openstreetmap.org/node/2796930372,"https://www.google.com/maps/search/?api=1&query=43.4123888,-79.7060057"
Penningtons,shop:clothes,,,,,,43.707329,-79.733487,node,6547908159,https://www.openstreetmap.org/node/6547908159,"https://www.google.com/maps/search/?api=1&query=43.7073288,-79.7334869"
Persona,shop:clothes,,,,,,43.665204,-79.736828,node,6566646158,https://www.openstreetmap.org/node/6566646158,"https://www.google.com/maps/search/?api=1&query=43.6652043,-79.7368284"
Pink,shop:clothes,,,,,,43.326145,-79.820608,node,6632463442,https://www.openstreetmap.org/node/6632463442,"https://www.google.com/maps/search/?api=1&query=43.3261446,-79.8206082"
Pink,shop:clothes,,,,,,43.715670,-79.720775,node,6659686728,https://www.openstreetmap.org/node/6659686728,"https://www.google.com/maps/search/?api=1&query=43.7156698,-79.7207751"
Plato's Closet,shop:clothes,,,,,,43.518212,-79.873561,node,6628654169,https://www.openstreetmap.org/node/6628654169,"https://www.google.com/maps/search/?api=1&query=43.5182121,-79.8735606"
Point Zero,shop:clothes,,,,,,43.716060,-79.722604,node,6661062699,https://www.openstreetmap.org/node/6661062699,"https://www.google.com/maps/search/?api=1&query=43.7160604,-79.7226036"
Polo Ralph Lauren,shop:clothes,,,,,,43.575348,-79.830395,node,6655614308,https://www.openstreetmap.org/node/6655614308,"https://www.google.com/maps/search/?api=1&query=43.575348,-79.8303954"
Pop-Up Project,shop:clothes,,,,,,43.715649,-79.723327,node,6661062690,https://www.openstreetmap.org/node/6661062690,"https://www.google.com/maps/search/?api=1&query=43.7156495,-79.7233274"
Prada,shop:clothes,,,,,,43.576242,-79.830049,node,6655589996,https://www.openstreetmap.org/node/6655589996,"https://www.google.com/maps/search/?api=1&query=43.5762421,-79.8300485"
Psycho Bunny,shop:clothes,,,,,,43.575333,-79.831324,node,12247249290,https://www.openstreetmap.org/node/12247249290,"https://www.google.com/maps/search/?api=1&query=43.5753328,-79.8313236"
Puma,shop:clothes,,,,,,43.576350,-79.828777,node,6655572402,https://www.openstreetmap.org/node/6655572402,"https://www.google.com/maps/search/?api=1&query=43.5763497,-79.8287767"
Ragstop,shop:clothes,,,,,,43.557537,-79.712159,node,12960067082,https://www.openstreetmap.org/node/12960067082,"https://www.google.com/maps/search/?api=1&query=43.5575367,-79.7121588"
Raw Quest,shop:clothes,,,,,,43.581299,-79.712956,node,3452961420,https://www.openstreetmap.org/node/3452961420,"https://www.google.com/maps/search/?api=1&query=43.5812986,-79.7129563"
Rikki's,shop:clothes,,,,,,43.543132,-79.869107,node,1738484573,https://www.openstreetmap.org/node/1738484573,"https://www.google.com/maps/search/?api=1&query=43.5431321,-79.8691073"
Roots 73 Outlet Store,shop:clothes,,,,,,43.539720,-79.872550,node,1738484574,https://www.openstreetmap.org/node/1738484574,"https://www.google.com/maps/search/?api=1&query=43.5397198,-79.8725498"
Roots of Kashmir,shop:clothes,,5100,Erin Mills Parkway,,,43.558665,-79.711320,node,6557896295,https://www.openstreetmap.org/node/6557896295,"https://www.google.com/maps/search/?api=1&query=43.5586651,-79.7113205"
Rush St. for Men,shop:clothes,,,,,,43.665564,-79.737874,node,6566674508,https://www.openstreetmap.org/node/6566674508,"https://www.google.com/maps/search/?api=1&query=43.6655639,-79.737874"
Saint Laurent,shop:clothes,,,,,,43.575797,-79.830944,node,6655614287,https://www.openstreetmap.org/node/6655614287,"https://www.google.com/maps/search/?api=1&query=43.5757967,-79.8309436"
Sandro-Paris,shop:clothes,,,,,,43.575424,-79.831156,node,6655614299,https://www.openstreetmap.org/node/6655614299,"https://www.google.com/maps/search/?api=1&query=43.575424,-79.8311562"
Scrivners,shop:clothes,,,,,,43.325505,-79.797253,node,1617384791,https://www.openstreetmap.org/node/1617384791,"https://www.google.com/maps/search/?api=1&query=43.3255055,-79.7972528"
Second Time Around,shop:clothes,,,,,,43.333608,-79.892905,node,2594728397,https://www.openstreetmap.org/node/2594728397,"https://www.google.com/maps/search/?api=1&query=43.3336079,-79.8929045"
Shapings,shop:clothes,,,,,,43.320605,-79.833717,node,7770159421,https://www.openstreetmap.org/node/7770159421,"https://www.google.com/maps/search/?api=1&query=43.320605,-79.8337166"
Shop 20,shop:clothes,,,,,,43.714962,-79.722966,node,6663083639,https://www.openstreetmap.org/node/6663083639,"https://www.google.com/maps/search/?api=1&query=43.7149618,-79.7229664"
Silks,shop:clothes,,,,,,43.715466,-79.721164,node,6659697158,https://www.openstreetmap.org/node/6659697158,"https://www.google.com/maps/search/?api=1&query=43.7154665,-79.7211644"
Silks,shop:clothes,,,,,,43.715235,-79.722425,node,12863264910,https://www.openstreetmap.org/node/12863264910,"https://www.google.com/maps/search/?api=1&query=43.7152353,-79.7224254"
Smart Set,shop:clothes,,,,,,43.539695,-79.872697,node,1738484575,https://www.openstreetmap.org/node/1738484575,"https://www.google.com/maps/search/?api=1&query=43.5396945,-79.8726973"
Society,shop:clothes,,,,,,43.665183,-79.737254,node,6566646165,https://www.openstreetmap.org/node/6566646165,"https://www.google.com/maps/search/?api=1&query=43.6651835,-79.7372537"
Society,shop:clothes,,,,,,43.715276,-79.723379,node,6660982641,https://www.openstreetmap.org/node/6660982641,"https://www.google.com/maps/search/?api=1&query=43.7152757,-79.7233793"
